technology,hour,value
Mobility,567,87830.2614
Mobility,568,81865.6209
Mobility,569,118400.8007
Mobility,570,115533.39175
Mobility,571,118907.15445
Mobility,572,121405.8552
Mobility,573,121097.4961
Mobility,574,89416.28535
Mobility,575,78511.699
Mobility,576,113351.73044999999
Mobility,577,116389.02625
Mobility,578,118723.62705
Mobility,579,120586.18215
Mobility,580,121573.67529999999
Mobility,581,92595.77355
Mobility,582,80414.76239999999
Mobility,583,115795.04229999999
Mobility,584,119482.1243
Mobility,585,118863.7527
Mobility,586,116537.83224999999
Mobility,587,115389.95929999999
Mobility,588,92133.64825
Mobility,589,84007.6006
Mobility,590,117858.07214999999
Mobility,591,118478.5105
Mobility,592,118720.32025
Mobility,593,114438.84095
Mobility,594,116863.55205
Mobility,595,91166.40925
Mobility,596,82386.85525
Mobility,597,115560.2595
Mobility,598,116480.78995
Mobility,599,117063.61344999999
Mobility,600,115358.5447
Mobility,601,112323.31565
Mobility,602,89250.532
Mobility,603,77705.25315
Mobility,604,114074.26625
Mobility,605,114222.24554999999
Mobility,606,115710.30555
Mobility,607,116449.37534999999
Mobility,608,117087.58775
Mobility,609,86452.1525
Mobility,610,79035.41345
Mobility,611,107917.418
Mobility,612,114383.8654
Mobility,613,111249.019
Mobility,614,112591.16645
Mobility,615,111974.8616
Mobility,616,88453.17985
Mobility,617,77638.29045
Mobility,618,109836.60205
Mobility,619,110527.3099
Mobility,620,110504.1623
Mobility,621,111602.43325
Mobility,622,113261.62015
Mobility,623,88180.36885
Mobility,624,77336.54495
Mobility,625,110580.2187
Mobility,626,108154.68089999999
Mobility,627,108975.18065
Mobility,628,110347.50265000001
Mobility,629,107933.1253
Mobility,630,87652.93425
Mobility,631,77480.39075
Mobility,632,19040.082000000002
Mobility,633,21455.5813
Mobility,634,30721.471100000002
Mobility,635,31154.3076
Mobility,636,33165.9049
Mobility,637,30353.2353
Mobility,638,32956.0412
Mobility,639,26255.1653
Mobility,640,24679.238900000004
Mobility,641,33703.8504
Mobility,642,34104.799900000005
Mobility,643,34095.9424
Mobility,644,35565.6969
Mobility,645,35595.103800000004
Mobility,646,26658.949200000003
Mobility,647,24835.0128
Mobility,648,35535.227100000004
Mobility,649,33815.573000000004
Mobility,650,35170.652400000006
Mobility,651,36055.57570000001
Mobility,652,35695.13450000001
Mobility,653,27243.544200000004
Mobility,654,23756.7598
Mobility,655,33813.5653
Mobility,656,34516.9689
Mobility,657,35189.784600000006
Mobility,658,35517.7483
Mobility,659,35697.6146
Mobility,660,28251.291500000007
Mobility,661,24159.480800000005
Mobility,662,34634.950800000006
Mobility,663,35671.9869
Mobility,664,34896.4242
Mobility,665,34615.58240000001
Mobility,666,34142.0014
Mobility,667,27928.878500000006
Mobility,668,25228.758200000004
Mobility,669,34862.647600000004
Mobility,670,34994.0929
Mobility,671,34887.4486
Mobility,672,33807.5422
Mobility,673,34506.930400000005
Mobility,674,27932.893900000003
Mobility,675,25088.927800000005
Mobility,676,34431.3464
Mobility,677,34486.97150000001
Mobility,678,34831.8235
Mobility,679,34409.4979
Mobility,680,33182.9113
Mobility,681,27384.791800000003
Mobility,682,23934.618400000003
Mobility,683,33899.18780000001
Mobility,684,33660.1534
Mobility,685,34028.625400000004
Mobility,686,34091.100300000006
Mobility,687,34636.1318
Mobility,688,26221.3887
Mobility,689,24286.320200000002
Mobility,690,32171.975300000006
Mobility,691,33724.872200000005
Mobility,692,32935.4918
Mobility,693,33088.195100000004
Mobility,694,33091.029500000004
Mobility,695,26855.467600000004
Mobility,696,23768.451700000005
Mobility,697,32509.859400000005
Mobility,698,32786.6858
Mobility,699,32641.0685
Mobility,700,32807.7076
Mobility,701,33600.0405
Mobility,702,26683.395900000003
Mobility,703,23712.708500000004
Mobility,704,32974.1105
Mobility,705,32311.333300000006
Mobility,706,32260.314100000003
Mobility,707,32772.2776
Mobility,708,31981.952400000006
Mobility,709,26020.500600000003
Mobility,710,23913.4785
Mobility,711,20082.1964
Mobility,712,22837.7056
Mobility,713,31386.6103
Mobility,714,31771.025800000003
Mobility,715,33850.0582
Mobility,716,30868.3875
Mobility,717,33810.9671
Mobility,718,28046.7423
Mobility,719,26511.2061
Mobility,720,33826.556300000004
Mobility,721,34202.3505
Mobility,722,34306.869
Mobility,723,35669.8611
Mobility,724,35597.702000000005
Mobility,725,28041.191600000006
Mobility,726,26799.3701
Mobility,727,36093.9582
Mobility,728,33844.1532
Mobility,729,35601.245
Mobility,730,36490.6561
Mobility,731,35750.1691
Mobility,732,28489.853500000005
Mobility,733,25288.871100000004
Mobility,734,34216.7587
Mobility,735,34641.3282
Mobility,736,35435.905
Mobility,737,35942.9083
Mobility,738,35820.0843
Mobility,739,29917.210100000004
Mobility,740,25811.581700000002
Mobility,741,35367.761300000006
Mobility,742,36246.071
Mobility,743,35159.3148
Mobility,744,34707.8185
Mobility,745,34584.0497
Mobility,746,29238.489400000006
Mobility,747,26939.791000000005
Mobility,748,35102.0363
Mobility,749,35376.264500000005
Mobility,750,35105.106900000006
Mobility,751,33910.407300000006
Mobility,752,35089.399600000004
Mobility,753,29307.223600000005
Mobility,754,26407.278100000003
Mobility,755,34677.4668
Mobility,756,34656.0907
Mobility,757,35467.79200000001
Mobility,758,34891.70020000001
Mobility,759,33614.4487
Mobility,760,28664.641500000005
Mobility,761,25663.484300000004
Mobility,762,34481.893200000006
Mobility,763,33819.94270000001
Mobility,764,33630.5103
Mobility,765,33855.4908
Mobility,766,34990.3137
Mobility,767,27363.5338
Mobility,768,25594.8682
Mobility,769,32420.693900000002
Mobility,770,33590.828700000005
Mobility,771,33089.7304
Mobility,772,33192.123100000004
Mobility,773,33299.8303
Mobility,774,28020.7603
Mobility,775,25365.872300000003
Mobility,776,32411.4821
Mobility,777,32833.8077
Mobility,778,32780.0722
Mobility,779,32489.310000000005
Mobility,780,33239.0088
Mobility,781,27653.941700000003
Mobility,782,24828.044900000004
Mobility,783,32869.8282
Mobility,784,32513.048100000004
Mobility,785,32359.990500000004
Mobility,786,33268.297600000005
Mobility,787,32134.419500000004
Mobility,788,26534.944200000005
Mobility,789,25450.668100000003
Mobility,790,20966.293000000005
Mobility,791,23895.881600000004
Mobility,792,32055.646800000002
Mobility,793,32106.1936
Mobility,794,34371.3516
Mobility,795,31106.949500000002
Mobility,796,34156.882000000005
Mobility,797,28889.1496
Mobility,798,27614.4963
Mobility,799,33940.759000000005
Mobility,800,34405.954900000004
Mobility,801,34560.0754
Mobility,802,35671.514500000005
Mobility,803,35482.318300000006
Mobility,804,28821.005900000004
Mobility,805,28063.040100000002
Mobility,806,36578.2863
Mobility,807,34064.291600000004
Mobility,808,35658.2873
Mobility,809,36548.997500000005
Mobility,810,35821.383400000006
Mobility,811,29274.155600000006
Mobility,812,26525.732400000004
Mobility,813,34423.4337
Mobility,814,34984.17250000001
Mobility,815,35900.5104
Mobility,816,36432.1966
Mobility,817,35879.1343
Mobility,818,30921.886800000004
Mobility,819,26881.922000000006
Mobility,820,35710.133200000004
Mobility,821,36658.358100000005
Mobility,822,35297.728
Mobility,823,34863.0019
Mobility,824,34582.6325
Mobility,825,29832.532400000004
Mobility,826,28075.794900000004
Mobility,827,35286.7447
Mobility,828,35720.762200000005
Mobility,829,35186.0054
Mobility,830,34489.0973
Mobility,831,35337.1734
Mobility,832,29794.504200000003
Mobility,833,27088.1246
Mobility,834,34784.46540000001
Mobility,835,34946.616700000006
Mobility,836,35397.7587
Mobility,837,34970.94530000001
Mobility,838,34146.4892
Mobility,839,29668.0191
Mobility,840,26873.418800000003
Mobility,841,34848.239400000006
Mobility,842,34147.0797
Mobility,843,33333.48880000001
Mobility,844,34165.6214
Mobility,845,35127.0735
Mobility,846,28006.588300000003
Mobility,847,26262.6056
Mobility,848,32531.471700000002
Mobility,849,33931.311
Mobility,850,33231.9228
Mobility,851,33073.66880000001
Mobility,852,33387.5786
Mobility,853,28768.923800000004
Mobility,854,25764.105500000005
Mobility,855,32804.9913
Mobility,856,32777.5921
Mobility,857,32539.7387
Mobility,858,32635.163500000002
Mobility,859,33025.011600000005
Mobility,860,28293.453200000004
Mobility,861,25407.7978
Mobility,862,33185.1552
Mobility,863,33026.54690000001
Mobility,864,32401.561700000006
Mobility,865,33521.0316
Mobility,866,32549.659100000004
Mobility,867,27217.326
Mobility,868,26318.1126
Mobility,869,22076.3149
Mobility,870,25342.252300000004
Mobility,871,32800.3854
Mobility,872,32759.9952
Mobility,873,35124.947700000004
Mobility,874,31386.019800000005
Mobility,875,34533.975300000006
Mobility,876,29595.269500000002
Mobility,877,28595.7892
Mobility,878,34181.4468
Mobility,879,34861.1123
Mobility,880,34627.9829
Mobility,881,35802.2512
Mobility,882,35482.790700000005
Mobility,883,29272.384100000003
Mobility,884,29291.162
Mobility,885,36571.9089
Mobility,886,34151.803700000004
Mobility,887,35774.73390000001
Mobility,888,36718.352900000005
Mobility,889,36046.8363
Mobility,890,29830.524700000005
Mobility,891,27697.993000000002
Mobility,892,34723.171500000004
Mobility,893,35394.806200000006
Mobility,894,36460.42250000001
Mobility,895,36919.241
Mobility,896,35878.07140000001
Mobility,897,31529.9837
Mobility,898,27693.150900000004
Mobility,899,36063.3703
Mobility,900,37101.8236
Mobility,901,35719.2269
Mobility,902,35397.16820000001
Mobility,903,35169.3533
Mobility,904,30589.4353
Mobility,905,29436.188800000004
Mobility,906,35483.9717
Mobility,907,36299.57030000001
Mobility,908,35499.560900000004
Mobility,909,34799.346000000005
Mobility,910,35770.7185
Mobility,911,29602.827900000004
Mobility,912,27857.3099
Mobility,913,35174.4316
Mobility,914,35418.4262
Mobility,915,35715.329600000005
Mobility,916,34959.0172
Mobility,917,34460.162800000006
Mobility,918,30111.366500000004
Mobility,919,28185.1555
Mobility,920,34868.6707
Mobility,921,34502.4426
Mobility,922,33335.4965
Mobility,923,34860.758
Mobility,924,35298.79090000001
Mobility,925,28203.461
Mobility,926,26704.6539
Mobility,927,32565.7207
Mobility,928,33792.77970000001
Mobility,929,33461.8635
Mobility,930,32933.4841
Mobility,931,33592.7183
Mobility,932,28884.307500000003
Mobility,933,26635.9197
Mobility,934,33422.4181
Mobility,935,33019.1066
Mobility,936,32485.058400000005
Mobility,937,32787.9849
Mobility,938,33088.6675
Mobility,939,28311.522500000006
Mobility,940,26089.3529
Mobility,941,33324.8675
Mobility,942,33548.66700000001
Mobility,943,32692.323900000003
Mobility,944,33809.431800000006
Mobility,945,32825.895000000004
Mobility,946,27838.886300000002
Mobility,947,26753.9016
Mobility,948,22351.487900000004
Mobility,949,25763.9874
Mobility,950,33113.9409
Mobility,951,32877.622800000005
Mobility,952,35041.9234
Mobility,953,31075.653000000006
Mobility,954,34615.3462
Mobility,955,29722.6994
Mobility,956,28513.3554
Mobility,957,34231.5212
Mobility,958,34690.694
Mobility,959,34505.51320000001
Mobility,960,35746.0356
Mobility,961,35246.4726
Mobility,962,29104.3278
Mobility,963,29729.313000000002
Mobility,964,36503.7652
Mobility,965,34285.020500000006
Mobility,966,36016.8389
Mobility,967,36386.7281
Mobility,968,35849.373100000004
Mobility,969,29757.7751
Mobility,970,27665.7517
Mobility,971,34728.8403
Mobility,972,35356.30560000001
Mobility,973,36520.8897
Mobility,974,36626.353
Mobility,975,35362.801100000004
Mobility,976,31110.8468
Mobility,977,27861.2072
Mobility,978,36301.93230000001
Mobility,979,37168.7863
Mobility,980,35568.177
Mobility,981,35392.444200000005
Mobility,982,35418.19
Mobility,983,30066.724700000006
Mobility,984,29498.191300000002
Mobility,985,35485.034600000006
Mobility,986,36171.549900000005
Mobility,987,35117.9798
Mobility,988,34910.71430000001
Mobility,989,35406.734300000004
Mobility,990,29125.3496
Mobility,991,27361.880400000002
Mobility,992,35129.55360000001
Mobility,993,35118.924600000006
Mobility,994,35508.0641
Mobility,995,34974.134000000005
Mobility,996,34175.896100000005
Mobility,997,29680.065300000002
Mobility,998,28212.436600000005
Mobility,999,34967.9928
Mobility,1000,34500.08060000001
Mobility,1001,33423.1267
Mobility,1002,34716.2036
Mobility,1003,35031.294400000006
Mobility,1004,27759.7593
Mobility,1005,26365.1164
Mobility,1006,32226.1832
Mobility,1007,33601.930100000005
Mobility,1008,33260.030600000006
Mobility,1009,32906.4392
Mobility,1010,33326.284700000004
Mobility,1011,27983.0864
Mobility,1012,26484.515500000005
Mobility,1013,33519.968700000005
Mobility,1014,32908.2107
Mobility,1015,32345.464200000002
Mobility,1016,32428.960900000002
Mobility,1017,32758.932300000004
Mobility,1018,27582.018800000005
Mobility,1019,25386.0674
Mobility,1020,33117.7201
Mobility,1021,33272.1949
Mobility,1022,32746.4137
