Technology,Hour,Fuel,value
H2Tank,2845,H2,4.1704242475649755e-6
H2Tank,7881,H2,7.312747218570203e-6
PHS,3634,Power,0.0
Battery,346,Power,204.34377908952428
PHS,5338,Power,-0.0
PHS,2956,Power,39.27458833345112
H2Tank,8404,H2,1.4665111610613834e-6
Battery,131,Power,-0.0
H2Tank,3808,H2,5.808650352715001e-6
Battery,787,Power,0.0
PHS,1819,Power,0.0
PHS,4069,Power,15.000000000000002
PHS,4696,Power,176.19950587880493
H2Tank,4823,H2,2.241771632950237e-6
PHS,98,Power,0.0
H2Tank,4029,H2,5.141853626814846e-6
Battery,4447,Power,0.0
PHS,131,Power,244.81893187784672
Battery,4171,Power,0.0
Battery,5227,Power,0.0
H2Tank,3021,H2,2.9083775110621403e-6
H2Tank,6329,H2,2.411295361691923e-6
Battery,5282,Power,20.85389431412376
H2Tank,1172,H2,6.53113646323707e-6
Battery,2457,Power,0.0
H2Tank,6711,H2,6.183578608083477e-6
Battery,18,Power,392.9265163435127
Battery,712,Power,0.0
H2Tank,8544,H2,2.181419907544825e-6
Battery,6111,Power,0.0
PHS,4829,Power,-0.0
PHS,5563,Power,119.2224550569231
H2Tank,3525,H2,5.860404031836242e-6
H2Tank,8699,H2,3.098080212618578e-6
PHS,4983,Power,119.58083895083959
PHS,6552,Power,53.79643435417524
H2Tank,3819,H2,5.994748151603842e-6
Battery,1418,Power,984.3151319761455
Battery,7336,Power,385.1336728357618
PHS,2395,Power,72.61638369409265
H2Tank,6578,H2,5.20302529086618e-6
H2Tank,5570,H2,2.7211954139983504e-6
H2Tank,6326,H2,2.374075801914155e-6
Battery,7029,Power,832.4576526914212
H2Tank,787,H2,6.521421603969646e-6
H2Tank,2402,H2,5.60321613865449e-6
Battery,7012,Power,0.0
H2Tank,2726,H2,5.27113250491261e-6
Battery,3000,Power,178.85249430479954
Battery,1302,Power,0.0
Battery,7327,Power,402.2498513365005
H2Tank,4562,H2,2.090263935422785e-6
PHS,1429,Power,1719.0647685153824
H2Tank,1467,H2,5.688406350283445e-6
H2Tank,5252,H2,6.02179199004765e-6
Battery,7107,Power,531.7974519629674
H2Tank,4213,H2,4.3751912012101495e-6
PHS,5182,Power,0.0
H2Tank,756,H2,6.663877461583058e-6
PHS,6577,Power,59.68582351697811
Battery,8616,Power,0.0
PHS,8521,Power,0.0
Battery,4836,Power,0.0
H2Tank,3782,H2,6.031441819698332e-6
PHS,1264,Power,256.93654791372666
Battery,3793,Power,25.45525482280595
H2Tank,1256,H2,6.680014702348143e-6
PHS,5065,Power,0.0
H2Tank,7716,H2,4.717977861656578e-6
PHS,2495,Power,-0.0
H2Tank,312,H2,5.694548821691617e-6
Battery,3685,Power,0.0
H2Tank,5996,H2,5.443968503046516e-7
Battery,176,Power,21.57958132701148
PHS,2772,Power,118.05992404416595
Battery,3076,Power,51.07881824871736
PHS,7575,Power,851.4701202149288
H2Tank,2724,H2,5.2339129451348415e-6
PHS,457,Power,-0.0
H2Tank,3476,H2,5.4692042354072165e-6
H2Tank,5900,H2,1.5906003930050794e-6
H2Tank,75,H2,5.139522456423089e-6
H2Tank,1131,H2,6.30781910457046e-6
PHS,4873,Power,61.63922593998686
Battery,6319,Power,0.0
H2Tank,2182,H2,4.15086446979661e-6
H2Tank,8285,H2,2.2334365325077323e-6
Battery,5606,Power,659.4237153904384
H2Tank,8053,H2,3.153558957829713e-6
Battery,3846,Power,0.0
Battery,6059,Power,0.0
Battery,7508,Power,565.537623818254
PHS,6602,Power,0.0
PHS,2461,Power,0.0
H2Tank,23,H2,4.661301723284845e-6
H2Tank,3903,H2,5.648767971500082e-6
H2Tank,2753,H2,4.462459533200497e-6
Battery,4282,Power,0.0
H2Tank,3670,H2,5.763167790548096e-6
H2Tank,6808,H2,7.815079802649258e-6
H2Tank,5986,H2,6.496331481402966e-7
H2Tank,3469,H2,5.562121661930817e-6
H2Tank,3491,H2,5.611923038862268e-6
PHS,2192,Power,-0.0
PHS,287,Power,860.8235914788393
Battery,353,Power,-0.0
Battery,6364,Power,0.0
H2Tank,7888,H2,7.461625457681276e-6
Battery,8584,Power,0.0
H2Tank,6937,H2,7.549961123598665e-6
H2Tank,1505,H2,3.913472440165685e-6
Battery,2737,Power,999.0
H2Tank,1278,H2,6.680014702348143e-6
PHS,7778,Power,1.219927588158886
Battery,8024,Power,570.3485664875815
PHS,1315,Power,718.0516194611329
H2Tank,1762,H2,4.818553232396057e-7
H2Tank,7957,H2,7.317942519473545e-6
H2Tank,2101,H2,3.5427696961986355e-6
Battery,724,Power,0.0
Battery,6698,Power,-0.0
PHS,2604,Power,0.0
PHS,8345,Power,0.0
Battery,445,Power,-0.0
Battery,8551,Power,0.0
PHS,2931,Power,0.0
H2Tank,876,H2,6.4659866830654524e-6
PHS,3506,Power,0.0
Battery,6549,Power,0.0
PHS,1100,Power,0.0
Battery,2816,Power,782.2394759268282
Battery,4867,Power,215.91097772658054
Battery,6303,Power,0.0
Battery,1311,Power,0.0
Battery,6226,Power,214.90366186525586
Battery,8485,Power,0.0
Battery,2284,Power,0.0
PHS,1643,Power,533.3266061469532
Battery,4635,Power,-0.0
PHS,4766,Power,29.985000000000003
PHS,7843,Power,775.0937784065164
PHS,8564,Power,-0.0
Battery,3753,Power,385.6791177342905
H2Tank,316,H2,5.521032839956458e-6
H2Tank,576,H2,5.980817676746268e-6
H2Tank,4397,H2,3.2050101078643744e-6
H2Tank,5046,H2,5.840538897606633e-6
H2Tank,5953,H2,1.417873248794834e-6
H2Tank,6478,H2,4.024318249289639e-6
PHS,4951,Power,29.985000000000003
PHS,5056,Power,74.77529977508999
H2Tank,4430,H2,3.1616311124305843e-6
H2Tank,6139,H2,7.010122001215752e-7
PHS,5423,Power,78.7065503750041
PHS,4727,Power,0.0
Battery,2786,Power,0.0
H2Tank,353,H2,5.751274439119576e-6
Battery,7262,Power,414.09641847406084
PHS,7476,Power,59.910059985000004
H2Tank,8464,H2,2.310505110479648e-6
Battery,7858,Power,32.13483445814133
PHS,271,Power,1049.3802580721817
PHS,7890,Power,1428.51538849314
H2Tank,4495,H2,2.6908845441565514e-6
PHS,2647,Power,-0.0
PHS,905,Power,29.985000000000003
PHS,4522,Power,38.76314184362444
Battery,6315,Power,0.0
H2Tank,7223,H2,6.850614247140802e-6
H2Tank,2094,H2,3.3938914570875625e-6
PHS,8607,Power,19.647117725588355
Battery,606,Power,-0.0
PHS,2075,Power,0.0
Battery,5558,Power,595.4835554481448
Battery,7616,Power,855.2460623610515
PHS,1764,Power,177.35618620176493
PHS,5721,Power,-0.0
H2Tank,6071,H2,2.7259284391478306e-7
PHS,4556,Power,133.8500853897451
PHS,5053,Power,44.955015
PHS,3961,Power,78.62784382462911
H2Tank,7205,H2,6.769752746087605e-6
H2Tank,7442,H2,7.399122100173921e-6
PHS,5143,Power,-0.0
Battery,3165,Power,545.0786492018691
H2Tank,4054,H2,4.819722351810253e-6
Battery,3079,Power,0.0
Battery,8341,Power,0.0
H2Tank,2951,H2,3.1242207048645435e-6
PHS,4244,Power,0.0
PHS,2171,Power,0.0
PHS,1045,Power,0.0
PHS,5593,Power,0.0
PHS,721,Power,0.0
Battery,2452,Power,0.0
PHS,6252,Power,68.86599047708445
Battery,8418,Power,0.0
PHS,849,Power,0.0
H2Tank,8070,H2,2.416116035455284e-6
H2Tank,8648,H2,2.5238701104089465e-6
PHS,3080,Power,604.1944269018804
H2Tank,622,H2,6.080420430609169e-6
PHS,7723,Power,216.98601968649075
H2Tank,2457,H2,5.640698644273898e-6
PHS,1335,Power,1000.9932293255965
PHS,2441,Power,59.09638979006519
H2Tank,5967,H2,8.105673127217749e-7
H2Tank,7656,H2,5.257292506043539e-6
H2Tank,4619,H2,1.638258619958456e-6
PHS,6778,Power,-0.0
PHS,5015,Power,118.05992404416594
PHS,808,Power,0.0
Battery,5419,Power,71.94334814101616
PHS,1907,Power,262.085178228298
PHS,5845,Power,8.928679677184764
H2Tank,8539,H2,2.230958338634637e-6
H2Tank,5173,H2,6.380879878988372e-6
H2Tank,648,H2,6.1859196742864525e-6
Battery,954,Power,0.0
Battery,3499,Power,98.15133042511226
PHS,6069,Power,-0.0
PHS,7754,Power,0.0
PHS,4700,Power,97.18196044574238
H2Tank,2611,H2,4.953582990514202e-6
H2Tank,8355,H2,1.8130172328484266e-6
H2Tank,380,H2,5.733059077993151e-6
Battery,8297,Power,148.64455681794036
H2Tank,5193,H2,6.226105150062917e-6
H2Tank,3697,H2,6.036286526146156e-6
PHS,2895,Power,104.21220279409117
PHS,3833,Power,-0.0
PHS,2983,Power,15.000000000000002
H2Tank,6299,H2,1.9274410845809358e-6
PHS,1067,Power,65.1984465430679
Battery,7539,Power,828.6315769573008
PHS,1840,Power,267.717194228242
PHS,195,Power,1108.6249042762825
PHS,3708,Power,-0.0
H2Tank,1974,H2,2.431290555155062e-6
H2Tank,4153,H2,4.355924056717167e-6
PHS,6071,Power,-0.0
PHS,6268,Power,-0.0
Battery,3892,Power,88.86242250620573
PHS,8307,Power,20.215898297216615
Battery,7033,Power,813.207296732617
PHS,3179,Power,50.82083898571567
Battery,5003,Power,0.0
Battery,937,Power,806.162778694917
Battery,8552,Power,0.0
H2Tank,8645,H2,2.4122114310756418e-6
PHS,7957,Power,1961.8109749007804
PHS,3938,Power,118.09939559593725
PHS,3489,Power,39.03809192675615
Battery,5755,Power,352.234866794551
H2Tank,3919,H2,5.90930488994446e-6
H2Tank,7360,H2,6.195251424290015e-6
H2Tank,7399,H2,6.530490408131569e-6
Battery,3257,Power,0.0
PHS,2580,Power,-0.0
PHS,7904,Power,1617.286094417061
H2Tank,4607,H2,1.638258619958456e-6
H2Tank,5171,H2,6.380879878988372e-6
PHS,6247,Power,9.061055308624743
H2Tank,8728,H2,3.7680322886184065e-6
PHS,6245,Power,9.0792046386975
Battery,569,Power,0.0
Battery,6063,Power,0.0
H2Tank,216,H2,7.720253898242778e-6
Battery,845,Power,0.0
Battery,686,Power,0.0
H2Tank,7913,H2,8.057138414125569e-6
Battery,7925,Power,396.0022017585112
Battery,2400,Power,0.0
PHS,918,Power,208.58113136682385
H2Tank,7287,H2,7.92627620622875e-6
Battery,6245,Power,0.0
PHS,3611,Power,56.75640587234746
H2Tank,5598,H2,2.5541018137608486e-6
PHS,8581,Power,-0.0
PHS,5050,Power,0.0
H2Tank,6516,H2,4.309755856199742e-6
PHS,8377,Power,-0.0
H2Tank,7766,H2,4.595719354793121e-6
Battery,2132,Power,0.0
H2Tank,6803,H2,7.703421123315953e-6
PHS,4424,Power,-0.0
Battery,294,Power,451.9065071036057
PHS,6873,Power,19.627470607862765
H2Tank,5567,H2,2.851332400299721e-6
PHS,7662,Power,266.8215795758401
Battery,3549,Power,0.0
Battery,4002,Power,0.0
Battery,2039,Power,85.58823422220641
Battery,218,Power,798.6459047911096
Battery,5258,Power,0.0
PHS,6591,Power,33.26919715266576
Battery,672,Power,0.0
H2Tank,3937,H2,5.667772170151426e-6
H2Tank,699,H2,6.6512956444293754e-6
PHS,4551,Power,119.47625811188875
Battery,5117,Power,0.0
H2Tank,8687,H2,2.8747628539519683e-6
Battery,7667,Power,92.64668785984502
PHS,5669,Power,-0.0
H2Tank,6189,H2,7.325982159265981e-7
Battery,4591,Power,0.0
H2Tank,5732,H2,1.6192940045520831e-6
PHS,2213,Power,-0.0
Battery,5048,Power,0.0
H2Tank,6870,H2,7.952165062131555e-6
Battery,6272,Power,0.0
Battery,6365,Power,-0.0
Battery,5983,Power,5.033679616340129
PHS,3686,Power,29.985000000000003
H2Tank,3581,H2,5.929209607419036e-6
PHS,415,Power,100.94660116038294
PHS,2901,Power,118.51364052776202
PHS,144,Power,381.41494972368065
PHS,3262,Power,62.02316518573972
H2Tank,3177,H2,1.9125012369764254e-6
H2Tank,543,H2,5.941866350000719e-6
Battery,2781,Power,24.800489191508188
Battery,4407,Power,0.0
Battery,4567,Power,0.0
Battery,2443,Power,0.0
Battery,8168,Power,0.0
Battery,1524,Power,0.0
Battery,8340,Power,0.0
Battery,4125,Power,222.83681399194202
Battery,7288,Power,999.0
Battery,5228,Power,0.0
PHS,913,Power,134.4016470037019
PHS,6532,Power,14.514902693949043
H2Tank,1122,H2,6.30781910457046e-6
H2Tank,2433,H2,5.814214626009057e-6
Battery,1028,Power,0.0
Battery,6430,Power,56.16043283458895
PHS,595,Power,0.0
PHS,2039,Power,104.46001727072584
PHS,6317,Power,0.0
H2Tank,6410,H2,3.07508800203573e-6
Battery,5038,Power,372.6981837606107
H2Tank,3337,H2,3.6818765285494222e-6
PHS,6488,Power,0.0
Battery,8260,Power,-0.0
PHS,3520,Power,74.77529977508999
Battery,3970,Power,0.0
Battery,4644,Power,261.69378108860155
H2Tank,7178,H2,6.707369552002472e-6
Battery,8391,Power,0.0
H2Tank,5601,H2,2.628540933316385e-6
Battery,7997,Power,967.4771859059437
H2Tank,4536,H2,2.505312636950984e-6
PHS,5871,Power,-0.0
PHS,5344,Power,0.0
H2Tank,4994,H2,6.149825409615904e-6
H2Tank,533,H2,6.422520039017785e-6
Battery,6538,Power,-0.0
PHS,8640,Power,0.0
Battery,8544,Power,0.0
PHS,3920,Power,29.985000000000003
H2Tank,49,H2,5.039919702560188e-6
H2Tank,57,H2,4.773486294301428e-6
Battery,536,Power,343.265624287928
H2Tank,671,H2,6.471357281196556e-6
Battery,5868,Power,-0.0
PHS,7858,Power,986.9802095351314
PHS,2252,Power,0.0
H2Tank,6630,H2,5.2962056632314205e-6
Battery,3463,Power,0.0
Battery,6388,Power,-0.0
Battery,7721,Power,452.87320250164674
PHS,5828,Power,0.0
PHS,3283,Power,0.0
PHS,4331,Power,0.0
PHS,5735,Power,-0.0
PHS,4130,Power,39.27458833345111
Battery,7234,Power,0.0
H2Tank,6740,H2,6.779091564527769e-6
PHS,644,Power,0.0
H2Tank,969,H2,5.8900038169557825e-6
Battery,6082,Power,-0.0
H2Tank,7328,H2,6.126708794548861e-6
PHS,2381,Power,89.77529977508999
Battery,3367,Power,164.3291538311314
H2Tank,6885,H2,7.685731653872789e-6
Battery,7568,Power,228.2300572946778
Battery,2103,Power,0.0
Battery,3224,Power,0.0
Battery,5015,Power,354.88029007021083
Battery,6871,Power,76.0250893371613
H2Tank,442,H2,6.124521820263816e-6
Battery,6737,Power,145.78825725230763
Battery,8384,Power,0.0
PHS,2977,Power,98.33402098286687
PHS,4541,Power,0.0
Battery,2500,Power,0.0
Battery,5908,Power,0.0
PHS,3593,Power,98.33402098286687
H2Tank,3375,H2,4.134933627380302e-6
H2Tank,2755,H2,4.3663287953970835e-6
H2Tank,7084,H2,7.351106210328378e-6
Battery,6903,Power,0.0
Battery,1884,Power,102.10456207429202
H2Tank,2139,H2,4.212721772198464e-6
PHS,2101,Power,0.0
Battery,7063,Power,0.0
Battery,2353,Power,-0.0
PHS,4677,Power,98.33402098286687
Battery,700,Power,0.0
PHS,1783,Power,0.0
Battery,5746,Power,0.0
H2Tank,7161,H2,7.029500827007064e-6
H2Tank,6648,H2,5.190969365395777e-6
PHS,7616,Power,1202.8886747446052
H2Tank,137,H2,6.553865727978283e-6
H2Tank,5545,H2,3.043326689002947e-6
PHS,3804,Power,-0.0
H2Tank,1899,H2,2.7400511754810675e-6
H2Tank,6905,H2,7.692154035370446e-6
PHS,5744,Power,59.910059985000004
PHS,6369,Power,28.136979360664068
Battery,7105,Power,607.8495911895895
PHS,4759,Power,0.0
PHS,1603,Power,151.0048855755668
PHS,1596,Power,289.8717333817585
PHS,2866,Power,281.3474658082733
H2Tank,6841,H2,8.249395648670432e-6
Battery,6856,Power,557.737228576161
Battery,4515,Power,0.0
PHS,4832,Power,-0.0
H2Tank,8126,H2,1.4376662849710903e-6
H2Tank,1819,H2,1.1910259128885842e-6
PHS,5789,Power,128.7179872311807
Battery,8529,Power,0.0
H2Tank,4777,H2,1.9067955949503227e-6
H2Tank,3845,H2,5.9765327904774174e-6
H2Tank,166,H2,7.223817803978112e-6
PHS,2083,Power,0.0
H2Tank,3639,H2,5.5334280503838255e-6
PHS,7557,Power,594.3609693923197
H2Tank,844,H2,6.366646875044191e-6
H2Tank,1321,H2,6.977771180570289e-6
H2Tank,7160,H2,6.992281267229296e-6
H2Tank,5503,H2,3.6814298033561187e-6
Battery,5524,Power,208.17280317226746
Battery,4343,Power,56.19356237823344
H2Tank,6872,H2,7.865407071263974e-6
H2Tank,2866,H2,3.87935309668213e-6
H2Tank,8012,H2,4.932097770615109e-6
PHS,1910,Power,261.2997086870626
Battery,7525,Power,0.0
PHS,8317,Power,-0.0
Battery,4131,Power,34.324067670201835
H2Tank,5576,H2,2.7150359783423285e-6
H2Tank,5605,H2,2.622381497660363e-6
H2Tank,6006,H2,5.631381031143548e-7
PHS,5010,Power,158.0249603719601
PHS,8191,Power,-0.0
PHS,8038,Power,711.105614191552
Battery,2612,Power,0.0
PHS,4252,Power,15.000000000000002
PHS,3398,Power,49.17261948767842
Battery,1224,Power,0.0
H2Tank,5841,H2,1.1062202242108157e-6
PHS,8182,Power,39.27458833345111
Battery,6034,Power,0.0
PHS,6595,Power,48.0913648311945
PHS,2876,Power,293.51663308346815
Battery,7763,Power,0.0
PHS,3507,Power,-0.0
PHS,366,Power,0.0
Battery,4993,Power,217.9671400138583
H2Tank,2307,H2,4.752799807738563e-6
H2Tank,5369,H2,4.882408074981993e-6
PHS,1805,Power,45.94136815962868
Battery,6639,Power,370.10942700175724
Battery,7397,Power,206.1084634920945
Battery,3502,Power,22.559724325951123
Battery,6518,Power,178.05472567257084
Battery,3811,Power,-0.0
H2Tank,105,H2,5.7350354128673815e-6
H2Tank,916,H2,6.472409064563113e-6
H2Tank,2786,H2,3.531006404003615e-6
H2Tank,7951,H2,7.578216492076284e-6
H2Tank,8413,H2,1.6092299645164348e-6
H2Tank,7966,H2,6.927531560569438e-6
Battery,4825,Power,0.0
PHS,8176,Power,-0.0
H2Tank,3366,H2,4.03559381935904e-6
PHS,8476,Power,-0.0
Battery,5906,Power,0.0
H2Tank,4279,H2,4.047163436391175e-6
H2Tank,609,H2,6.17333785713277e-6
H2Tank,1961,H2,2.49930729321294e-6
H2Tank,8271,H2,2.096877164708703e-6
PHS,8621,Power,20.407935101395537
H2Tank,5655,H2,1.724004410704452e-6
PHS,8291,Power,133.2867753279126
H2Tank,693,H2,6.620235520307629e-6
H2Tank,5595,H2,2.5602612494168705e-6
H2Tank,7741,H2,3.96298683857106e-6
PHS,2688,Power,492.9895364031015
H2Tank,2081,H2,3.1022944145214383e-6
Battery,4996,Power,37.6551620334003
PHS,7258,Power,1176.9460633075987
Battery,1700,Power,697.9637312917899
H2Tank,3070,H2,3.225138187935626e-6
PHS,5392,Power,14.985000000000001
H2Tank,4199,H2,4.399828943834235e-6
Battery,6837,Power,28.097612666606548
H2Tank,8135,H2,1.0472553260669809e-6
H2Tank,7614,H2,7.257292506043547e-6
Battery,1503,Power,772.5256356094434
PHS,1358,Power,1319.453305087556
Battery,152,Power,0.0
H2Tank,7998,H2,5.539403706688166e-6
H2Tank,610,H2,6.210557416910538e-6
Battery,796,Power,-0.0
PHS,1526,Power,661.1465078023767
PHS,8151,Power,-0.0
Battery,8200,Power,28.77428750987824
PHS,8088,Power,111.69351894404224
PHS,6696,Power,0.0
H2Tank,5875,H2,1.27410266197323e-6
Battery,1036,Power,0.0
PHS,8011,Power,1267.4725988590933
H2Tank,2523,H2,5.188693328809576e-6
PHS,6678,Power,-0.0
H2Tank,1272,H2,6.680014702348143e-6
H2Tank,1778,H2,1.1165867933330477e-7
Battery,7074,Power,255.72126851378445
Battery,6666,Power,3.5051319835092962
Battery,941,Power,499.0842639855235
PHS,2240,Power,0.0
Battery,2248,Power,0.0
PHS,2631,Power,46.069819626077425
PHS,5135,Power,39.27458833345112
Battery,5241,Power,-0.0
Battery,750,Power,0.0
Battery,8198,Power,21.502810438808197
PHS,7639,Power,729.4702859918793
Battery,3105,Power,0.0
PHS,48,Power,33.716718054291
H2Tank,7163,H2,7.0667203867848324e-6
PHS,3940,Power,78.66723647276842
Battery,3980,Power,0.0
Battery,8366,Power,0.0
Battery,4302,Power,0.0
H2Tank,4801,H2,1.981234714505859e-6
H2Tank,7691,H2,4.837277520957936e-6
H2Tank,5677,H2,1.8482449071914382e-6
H2Tank,8695,H2,3.0608606528408096e-6
Battery,464,Power,0.0
Battery,5182,Power,0.0
H2Tank,1560,H2,4.169564725673959e-6
PHS,974,Power,294.60141770040894
PHS,8618,Power,15.000000000000002
PHS,4713,Power,-0.0
PHS,775,Power,78.66723647276842
PHS,1554,Power,898.3830490673853
Battery,5013,Power,517.93232106528
PHS,6897,Power,15.000000000000002
H2Tank,2628,H2,5.102461229625275e-6
H2Tank,2883,H2,3.427084835376164e-6
PHS,6952,Power,119.16305279677617
PHS,410,Power,199.78687288827913
PHS,7591,Power,1076.1566721940117
H2Tank,5003,H2,6.2242645291714406e-6
H2Tank,7588,H2,7.116051005838564e-6
Battery,6489,Power,-0.0
PHS,1869,Power,661.1183237749742
H2Tank,7929,H2,8.392114452125483e-6
Battery,3429,Power,-0.0
Battery,6620,Power,88.66963606424191
H2Tank,903,H2,6.3607503852298086e-6
PHS,2231,Power,0.0
H2Tank,3300,H2,3.836388311633242e-6
H2Tank,1686,H2,4.0973323720259495e-6
PHS,5750,Power,134.38670691376188
Battery,6358,Power,56.9626822004217
H2Tank,6718,H2,6.33245684719455e-6
H2Tank,1438,H2,7.035438313753763e-6
Battery,1822,Power,0.0
Battery,3372,Power,724.3834000698615
Battery,4875,Power,43.59312922920906
PHS,2120,Power,0.0
H2Tank,7382,H2,6.232733929909423e-6
H2Tank,4765,H2,1.8012963512730396e-6
Battery,7016,Power,819.2609589163765
H2Tank,2236,H2,4.727899119272838e-6
PHS,4214,Power,44.775763442113025
PHS,4078,Power,89.41673686877687
H2Tank,4946,H2,5.107677735838393e-6
H2Tank,7622,H2,6.8821423017657285e-6
Battery,4949,Power,0.0
Battery,5359,Power,-0.0
Battery,7546,Power,392.6377489136837
Battery,2144,Power,0.0
H2Tank,3587,H2,5.749534190027856e-6
H2Tank,4963,H2,5.517092893393844e-6
Battery,254,Power,774.882128308527
Battery,4717,Power,0.0
Battery,3654,Power,-0.0
PHS,7535,Power,273.762943847591
PHS,601,Power,0.0
Battery,7044,Power,768.7917358085404
Battery,2408,Power,354.0653157486426
H2Tank,3791,H2,5.932364957518709e-6
H2Tank,7004,H2,7.898044870435541e-6
Battery,5273,Power,0.0
Battery,5518,Power,613.0950714409322
Battery,7887,Power,203.5426886407528
PHS,186,Power,982.9751175644196
H2Tank,4685,H2,1.0935988238121664e-6
Battery,1145,Power,0.0
PHS,2285,Power,0.0
PHS,4558,Power,98.33402098286687
H2Tank,4351,H2,3.34104358398013e-6
Battery,396,Power,740.8147093299041
H2Tank,1542,H2,4.4377468651483535e-6
PHS,1529,Power,704.1200660573463
PHS,1172,Power,0.0
H2Tank,613,H2,6.123799426042959e-6
H2Tank,5970,H2,8.477868724995432e-7
Battery,1988,Power,298.90126719362326
PHS,8347,Power,0.0
H2Tank,5220,H2,6.170407283317084e-6
Battery,2780,Power,-0.0
PHS,971,Power,265.42688734721537
PHS,7070,Power,27.26861125054664
Battery,4428,Power,0.0
Battery,3607,Power,0.0
PHS,2964,Power,74.83520983507499
PHS,6524,Power,49.379748626225705
H2Tank,1997,H2,2.5681128687957283e-6
Battery,4682,Power,0.0
Battery,8389,Power,-0.0
Battery,737,Power,0.0
PHS,5150,Power,74.850149925015
Battery,100,Power,0.0
Battery,4122,Power,192.6866868028559
PHS,2322,Power,9.41172220258174
PHS,5797,Power,78.70655037500413
H2Tank,260,H2,6.871678188218322e-6
H2Tank,763,H2,6.663877461583058e-6
Battery,5044,Power,0.0
H2Tank,2410,H2,5.677655258210027e-6
H2Tank,8590,H2,1.9404130794350613e-6
Battery,7905,Power,0.0
Battery,3560,Power,-0.0
Battery,6655,Power,0.0
PHS,3063,Power,357.2491543292321
Battery,8370,Power,33.30345038490644
PHS,481,Power,250.908015343573
H2Tank,7285,H2,7.889056646450982e-6
Battery,1030,Power,0.0
H2Tank,6939,H2,7.463203132731086e-6
H2Tank,7229,H2,6.670938829749622e-6
H2Tank,5634,H2,2.2073327961321642e-6
Battery,8606,Power,22.326046553436083
H2Tank,4332,H2,3.4711805702815003e-6
Battery,6892,Power,0.0
Battery,4204,Power,0.0
Battery,6633,Power,-0.0
Battery,590,Power,0.0
PHS,3799,Power,39.27458833345111
Battery,1153,Power,0.0
PHS,4714,Power,-0.0
H2Tank,6690,H2,5.960261249416867e-6
Battery,1019,Power,0.6998275827582993
PHS,5748,Power,104.61082395083959
PHS,2601,Power,0.0
PHS,8458,Power,-0.0
PHS,3393,Power,29.970015000000004
H2Tank,2851,H2,4.195324936030701e-6
H2Tank,7647,H2,5.689880826158898e-6
PHS,7800,Power,199.45403268651245
Battery,284,Power,442.86682911847555
Battery,454,Power,0.0
PHS,4448,Power,-0.0
Battery,1617,Power,0.0
H2Tank,3073,H2,3.3367968672689306e-6
Battery,7186,Power,0.0
Battery,1282,Power,0.0
Battery,4305,Power,0.0
H2Tank,2943,H2,3.1860780072663993e-6
H2Tank,3610,H2,5.570121718478315e-6
PHS,125,Power,155.9771585136655
H2Tank,8710,H2,3.3213975712851874e-6
