Hour,Technology,Fuel,value
34,CoalPowerPlant,Gas,0.0
35,CoalPowerPlant,Gas,0.0
36,CoalPowerPlant,Gas,0.0
37,CoalPowerPlant,Gas,0.0
38,CoalPowerPlant,Gas,0.0
39,CoalPowerPlant,Gas,0.0
40,CoalPowerPlant,Gas,0.0
41,CoalPowerPlant,Gas,0.0
42,CoalPowerPlant,Gas,0.0
43,CoalPowerPlant,Gas,0.0
44,CoalPowerPlant,Gas,0.0
45,CoalPowerPlant,Gas,0.0
46,CoalPowerPlant,Gas,0.0
47,CoalPowerPlant,Gas,0.0
48,CoalPowerPlant,Gas,0.0
49,CoalPowerPlant,Gas,0.0
50,CoalPowerPlant,Gas,0.0
51,CoalPowerPlant,Gas,0.0
52,CoalPowerPlant,Gas,0.0
53,CoalPowerPlant,Gas,0.0
54,CoalPowerPlant,Gas,0.0
55,CoalPowerPlant,Gas,0.0
56,CoalPowerPlant,Gas,0.0
57,CoalPowerPlant,Gas,0.0
58,CoalPowerPlant,Gas,0.0
59,CoalPowerPlant,Gas,0.0
60,CoalPowerPlant,Gas,0.0
61,CoalPowerPlant,Gas,0.0
62,CoalPowerPlant,Gas,0.0
63,CoalPowerPlant,Gas,0.0
64,CoalPowerPlant,Gas,0.0
65,CoalPowerPlant,Gas,0.0
66,CoalPowerPlant,Gas,0.0
67,CoalPowerPlant,Gas,0.0
68,CoalPowerPlant,Gas,0.0
69,CoalPowerPlant,Gas,0.0
70,CoalPowerPlant,Gas,0.0
71,CoalPowerPlant,Gas,0.0
72,CoalPowerPlant,Gas,0.0
73,CoalPowerPlant,Gas,0.0
74,CoalPowerPlant,Gas,0.0
75,CoalPowerPlant,Gas,0.0
76,CoalPowerPlant,Gas,0.0
77,CoalPowerPlant,Gas,0.0
78,CoalPowerPlant,Gas,0.0
79,CoalPowerPlant,Gas,0.0
80,CoalPowerPlant,Gas,0.0
81,CoalPowerPlant,Gas,0.0
82,CoalPowerPlant,Gas,0.0
83,CoalPowerPlant,Gas,0.0
84,CoalPowerPlant,Gas,0.0
85,CoalPowerPlant,Gas,0.0
86,CoalPowerPlant,Gas,0.0
87,CoalPowerPlant,Gas,0.0
88,CoalPowerPlant,Gas,0.0
89,CoalPowerPlant,Gas,0.0
90,CoalPowerPlant,Gas,0.0
91,CoalPowerPlant,Gas,0.0
92,CoalPowerPlant,Gas,0.0
93,CoalPowerPlant,Gas,0.0
94,CoalPowerPlant,Gas,0.0
95,CoalPowerPlant,Gas,0.0
96,CoalPowerPlant,Gas,0.0
97,CoalPowerPlant,Gas,0.0
98,CoalPowerPlant,Gas,0.0
99,CoalPowerPlant,Gas,0.0
100,CoalPowerPlant,Gas,0.0
101,CoalPowerPlant,Gas,0.0
102,CoalPowerPlant,Gas,0.0
103,CoalPowerPlant,Gas,0.0
104,CoalPowerPlant,Gas,0.0
105,CoalPowerPlant,Gas,0.0
106,CoalPowerPlant,Gas,0.0
107,CoalPowerPlant,Gas,0.0
108,CoalPowerPlant,Gas,0.0
109,CoalPowerPlant,Gas,0.0
110,CoalPowerPlant,Gas,0.0
111,CoalPowerPlant,Gas,0.0
112,CoalPowerPlant,Gas,0.0
113,CoalPowerPlant,Gas,0.0
114,CoalPowerPlant,Gas,0.0
115,CoalPowerPlant,Gas,0.0
116,CoalPowerPlant,Gas,0.0
117,CoalPowerPlant,Gas,0.0
118,CoalPowerPlant,Gas,0.0
119,CoalPowerPlant,Gas,0.0
120,CoalPowerPlant,Gas,0.0
1,GasPowerPlant,Gas,0.0
2,GasPowerPlant,Gas,0.0
3,GasPowerPlant,Gas,0.0
4,GasPowerPlant,Gas,0.0
5,GasPowerPlant,Gas,0.0
6,GasPowerPlant,Gas,0.0
7,GasPowerPlant,Gas,0.0
8,GasPowerPlant,Gas,0.0
9,GasPowerPlant,Gas,0.0
10,GasPowerPlant,Gas,0.0
11,GasPowerPlant,Gas,0.0
12,GasPowerPlant,Gas,0.0
13,GasPowerPlant,Gas,0.0
14,GasPowerPlant,Gas,0.0
15,GasPowerPlant,Gas,0.0
16,GasPowerPlant,Gas,0.0
17,GasPowerPlant,Gas,0.0
18,GasPowerPlant,Gas,0.0
19,GasPowerPlant,Gas,0.0
20,GasPowerPlant,Gas,0.0
21,GasPowerPlant,Gas,0.0
22,GasPowerPlant,Gas,0.0
23,GasPowerPlant,Gas,0.0
24,GasPowerPlant,Gas,0.0
25,GasPowerPlant,Gas,0.0
26,GasPowerPlant,Gas,0.0
27,GasPowerPlant,Gas,0.0
28,GasPowerPlant,Gas,0.0
29,GasPowerPlant,Gas,0.0
30,GasPowerPlant,Gas,0.0
31,GasPowerPlant,Gas,0.0
32,GasPowerPlant,Gas,0.0
33,GasPowerPlant,Gas,0.0
34,GasPowerPlant,Gas,0.0
35,GasPowerPlant,Gas,0.0
36,GasPowerPlant,Gas,0.0
37,GasPowerPlant,Gas,0.0
38,GasPowerPlant,Gas,0.0
39,GasPowerPlant,Gas,0.0
40,GasPowerPlant,Gas,0.0
41,GasPowerPlant,Gas,0.0
42,GasPowerPlant,Gas,0.0
43,GasPowerPlant,Gas,0.0
44,GasPowerPlant,Gas,0.0
45,GasPowerPlant,Gas,0.0
46,GasPowerPlant,Gas,0.0
47,GasPowerPlant,Gas,0.0
48,GasPowerPlant,Gas,0.0
49,GasPowerPlant,Gas,0.0
50,GasPowerPlant,Gas,0.0
51,GasPowerPlant,Gas,0.0
52,GasPowerPlant,Gas,0.0
53,GasPowerPlant,Gas,0.0
54,GasPowerPlant,Gas,0.0
55,GasPowerPlant,Gas,0.0
56,GasPowerPlant,Gas,0.0
57,GasPowerPlant,Gas,0.0
58,GasPowerPlant,Gas,0.0
59,GasPowerPlant,Gas,0.0
60,GasPowerPlant,Gas,0.0
61,GasPowerPlant,Gas,0.0
62,GasPowerPlant,Gas,0.0
63,GasPowerPlant,Gas,0.0
64,GasPowerPlant,Gas,0.0
65,GasPowerPlant,Gas,0.0
66,GasPowerPlant,Gas,0.0
67,GasPowerPlant,Gas,0.0
68,GasPowerPlant,Gas,0.0
69,GasPowerPlant,Gas,0.0
70,GasPowerPlant,Gas,0.0
71,GasPowerPlant,Gas,0.0
72,GasPowerPlant,Gas,0.0
73,GasPowerPlant,Gas,0.0
74,GasPowerPlant,Gas,0.0
75,GasPowerPlant,Gas,0.0
76,GasPowerPlant,Gas,0.0
77,GasPowerPlant,Gas,0.0
78,GasPowerPlant,Gas,0.0
79,GasPowerPlant,Gas,0.0
80,GasPowerPlant,Gas,0.0
81,GasPowerPlant,Gas,0.0
82,GasPowerPlant,Gas,0.0
83,GasPowerPlant,Gas,0.0
84,GasPowerPlant,Gas,0.0
85,GasPowerPlant,Gas,0.0
86,GasPowerPlant,Gas,0.0
87,GasPowerPlant,Gas,0.0
88,GasPowerPlant,Gas,0.0
89,GasPowerPlant,Gas,0.0
90,GasPowerPlant,Gas,0.0
91,GasPowerPlant,Gas,0.0
92,GasPowerPlant,Gas,0.0
93,GasPowerPlant,Gas,0.0
94,GasPowerPlant,Gas,0.0
95,GasPowerPlant,Gas,0.0
96,GasPowerPlant,Gas,0.0
97,GasPowerPlant,Gas,0.0
98,GasPowerPlant,Gas,0.0
99,GasPowerPlant,Gas,0.0
100,GasPowerPlant,Gas,0.0
101,GasPowerPlant,Gas,0.0
102,GasPowerPlant,Gas,0.0
103,GasPowerPlant,Gas,0.0
104,GasPowerPlant,Gas,0.0
105,GasPowerPlant,Gas,0.0
106,GasPowerPlant,Gas,0.0
107,GasPowerPlant,Gas,0.0
108,GasPowerPlant,Gas,0.0
109,GasPowerPlant,Gas,0.0
110,GasPowerPlant,Gas,0.0
111,GasPowerPlant,Gas,0.0
112,GasPowerPlant,Gas,0.0
113,GasPowerPlant,Gas,0.0
114,GasPowerPlant,Gas,0.0
115,GasPowerPlant,Gas,0.0
116,GasPowerPlant,Gas,0.0
117,GasPowerPlant,Gas,0.0
118,GasPowerPlant,Gas,0.0
119,GasPowerPlant,Gas,0.0
120,GasPowerPlant,Gas,0.0
1,CoalCHPPlant,Gas,0.0
2,CoalCHPPlant,Gas,0.0
3,CoalCHPPlant,Gas,0.0
4,CoalCHPPlant,Gas,0.0
5,CoalCHPPlant,Gas,0.0
6,CoalCHPPlant,Gas,0.0
7,CoalCHPPlant,Gas,0.0
8,CoalCHPPlant,Gas,0.0
9,CoalCHPPlant,Gas,0.0
10,CoalCHPPlant,Gas,0.0
11,CoalCHPPlant,Gas,0.0
12,CoalCHPPlant,Gas,0.0
13,CoalCHPPlant,Gas,0.0
14,CoalCHPPlant,Gas,0.0
15,CoalCHPPlant,Gas,0.0
16,CoalCHPPlant,Gas,0.0
17,CoalCHPPlant,Gas,0.0
18,CoalCHPPlant,Gas,0.0
19,CoalCHPPlant,Gas,0.0
20,CoalCHPPlant,Gas,0.0
21,CoalCHPPlant,Gas,0.0
22,CoalCHPPlant,Gas,0.0
23,CoalCHPPlant,Gas,0.0
24,CoalCHPPlant,Gas,0.0
25,CoalCHPPlant,Gas,0.0
26,CoalCHPPlant,Gas,0.0
27,CoalCHPPlant,Gas,0.0
28,CoalCHPPlant,Gas,0.0
29,CoalCHPPlant,Gas,0.0
30,CoalCHPPlant,Gas,0.0
31,CoalCHPPlant,Gas,0.0
32,CoalCHPPlant,Gas,0.0
33,CoalCHPPlant,Gas,0.0
34,CoalCHPPlant,Gas,0.0
35,CoalCHPPlant,Gas,0.0
36,CoalCHPPlant,Gas,0.0
37,CoalCHPPlant,Gas,0.0
38,CoalCHPPlant,Gas,0.0
39,CoalCHPPlant,Gas,0.0
40,CoalCHPPlant,Gas,0.0
41,CoalCHPPlant,Gas,0.0
42,CoalCHPPlant,Gas,0.0
43,CoalCHPPlant,Gas,0.0
44,CoalCHPPlant,Gas,0.0
45,CoalCHPPlant,Gas,0.0
46,CoalCHPPlant,Gas,0.0
47,CoalCHPPlant,Gas,0.0
48,CoalCHPPlant,Gas,0.0
49,CoalCHPPlant,Gas,0.0
50,CoalCHPPlant,Gas,0.0
51,CoalCHPPlant,Gas,0.0
52,CoalCHPPlant,Gas,0.0
53,CoalCHPPlant,Gas,0.0
54,CoalCHPPlant,Gas,0.0
55,CoalCHPPlant,Gas,0.0
56,CoalCHPPlant,Gas,0.0
57,CoalCHPPlant,Gas,0.0
58,CoalCHPPlant,Gas,0.0
59,CoalCHPPlant,Gas,0.0
60,CoalCHPPlant,Gas,0.0
61,CoalCHPPlant,Gas,0.0
62,CoalCHPPlant,Gas,0.0
63,CoalCHPPlant,Gas,0.0
64,CoalCHPPlant,Gas,0.0
65,CoalCHPPlant,Gas,0.0
66,CoalCHPPlant,Gas,0.0
67,CoalCHPPlant,Gas,0.0
68,CoalCHPPlant,Gas,0.0
69,CoalCHPPlant,Gas,0.0
70,CoalCHPPlant,Gas,0.0
71,CoalCHPPlant,Gas,0.0
72,CoalCHPPlant,Gas,0.0
73,CoalCHPPlant,Gas,0.0
74,CoalCHPPlant,Gas,0.0
75,CoalCHPPlant,Gas,0.0
76,CoalCHPPlant,Gas,0.0
77,CoalCHPPlant,Gas,0.0
78,CoalCHPPlant,Gas,0.0
79,CoalCHPPlant,Gas,0.0
80,CoalCHPPlant,Gas,0.0
81,CoalCHPPlant,Gas,0.0
82,CoalCHPPlant,Gas,0.0
83,CoalCHPPlant,Gas,0.0
84,CoalCHPPlant,Gas,0.0
85,CoalCHPPlant,Gas,0.0
86,CoalCHPPlant,Gas,0.0
87,CoalCHPPlant,Gas,0.0
88,CoalCHPPlant,Gas,0.0
89,CoalCHPPlant,Gas,0.0
90,CoalCHPPlant,Gas,0.0
91,CoalCHPPlant,Gas,0.0
92,CoalCHPPlant,Gas,0.0
93,CoalCHPPlant,Gas,0.0
94,CoalCHPPlant,Gas,0.0
95,CoalCHPPlant,Gas,0.0
96,CoalCHPPlant,Gas,0.0
97,CoalCHPPlant,Gas,0.0
98,CoalCHPPlant,Gas,0.0
99,CoalCHPPlant,Gas,0.0
100,CoalCHPPlant,Gas,0.0
101,CoalCHPPlant,Gas,0.0
102,CoalCHPPlant,Gas,0.0
103,CoalCHPPlant,Gas,0.0
104,CoalCHPPlant,Gas,0.0
105,CoalCHPPlant,Gas,0.0
106,CoalCHPPlant,Gas,0.0
107,CoalCHPPlant,Gas,0.0
108,CoalCHPPlant,Gas,0.0
109,CoalCHPPlant,Gas,0.0
110,CoalCHPPlant,Gas,0.0
111,CoalCHPPlant,Gas,0.0
112,CoalCHPPlant,Gas,0.0
113,CoalCHPPlant,Gas,0.0
114,CoalCHPPlant,Gas,0.0
115,CoalCHPPlant,Gas,0.0
116,CoalCHPPlant,Gas,0.0
117,CoalCHPPlant,Gas,0.0
118,CoalCHPPlant,Gas,0.0
119,CoalCHPPlant,Gas,0.0
120,CoalCHPPlant,Gas,0.0
1,GasCHPPlant,Gas,0.0
2,GasCHPPlant,Gas,0.0
3,GasCHPPlant,Gas,0.0
4,GasCHPPlant,Gas,0.0
5,GasCHPPlant,Gas,0.0
6,GasCHPPlant,Gas,0.0
7,GasCHPPlant,Gas,0.0
8,GasCHPPlant,Gas,0.0
9,GasCHPPlant,Gas,0.0
10,GasCHPPlant,Gas,0.0
11,GasCHPPlant,Gas,0.0
12,GasCHPPlant,Gas,0.0
13,GasCHPPlant,Gas,0.0
14,GasCHPPlant,Gas,0.0
15,GasCHPPlant,Gas,0.0
16,GasCHPPlant,Gas,0.0
17,GasCHPPlant,Gas,0.0
18,GasCHPPlant,Gas,0.0
19,GasCHPPlant,Gas,0.0
20,GasCHPPlant,Gas,0.0
21,GasCHPPlant,Gas,0.0
22,GasCHPPlant,Gas,0.0
23,GasCHPPlant,Gas,0.0
24,GasCHPPlant,Gas,0.0
25,GasCHPPlant,Gas,0.0
26,GasCHPPlant,Gas,0.0
27,GasCHPPlant,Gas,0.0
28,GasCHPPlant,Gas,0.0
29,GasCHPPlant,Gas,0.0
30,GasCHPPlant,Gas,0.0
31,GasCHPPlant,Gas,0.0
32,GasCHPPlant,Gas,0.0
33,GasCHPPlant,Gas,0.0
34,GasCHPPlant,Gas,0.0
35,GasCHPPlant,Gas,0.0
36,GasCHPPlant,Gas,0.0
37,GasCHPPlant,Gas,0.0
38,GasCHPPlant,Gas,0.0
39,GasCHPPlant,Gas,0.0
40,GasCHPPlant,Gas,0.0
41,GasCHPPlant,Gas,0.0
42,GasCHPPlant,Gas,0.0
43,GasCHPPlant,Gas,0.0
44,GasCHPPlant,Gas,0.0
45,GasCHPPlant,Gas,0.0
46,GasCHPPlant,Gas,0.0
47,GasCHPPlant,Gas,0.0
48,GasCHPPlant,Gas,0.0
49,GasCHPPlant,Gas,0.0
50,GasCHPPlant,Gas,0.0
51,GasCHPPlant,Gas,0.0
52,GasCHPPlant,Gas,0.0
53,GasCHPPlant,Gas,0.0
54,GasCHPPlant,Gas,0.0
55,GasCHPPlant,Gas,0.0
56,GasCHPPlant,Gas,0.0
57,GasCHPPlant,Gas,0.0
58,GasCHPPlant,Gas,0.0
59,GasCHPPlant,Gas,0.0
60,GasCHPPlant,Gas,0.0
61,GasCHPPlant,Gas,0.0
62,GasCHPPlant,Gas,0.0
63,GasCHPPlant,Gas,0.0
64,GasCHPPlant,Gas,0.0
65,GasCHPPlant,Gas,0.0
66,GasCHPPlant,Gas,0.0
67,GasCHPPlant,Gas,0.0
68,GasCHPPlant,Gas,0.0
69,GasCHPPlant,Gas,0.0
70,GasCHPPlant,Gas,0.0
71,GasCHPPlant,Gas,0.0
72,GasCHPPlant,Gas,0.0
73,GasCHPPlant,Gas,0.0
74,GasCHPPlant,Gas,0.0
75,GasCHPPlant,Gas,0.0
76,GasCHPPlant,Gas,0.0
77,GasCHPPlant,Gas,0.0
78,GasCHPPlant,Gas,0.0
79,GasCHPPlant,Gas,0.0
80,GasCHPPlant,Gas,0.0
81,GasCHPPlant,Gas,0.0
82,GasCHPPlant,Gas,0.0
83,GasCHPPlant,Gas,0.0
84,GasCHPPlant,Gas,0.0
85,GasCHPPlant,Gas,0.0
86,GasCHPPlant,Gas,0.0
87,GasCHPPlant,Gas,0.0
88,GasCHPPlant,Gas,0.0
89,GasCHPPlant,Gas,0.0
90,GasCHPPlant,Gas,0.0
91,GasCHPPlant,Gas,0.0
92,GasCHPPlant,Gas,0.0
93,GasCHPPlant,Gas,0.0
94,GasCHPPlant,Gas,0.0
95,GasCHPPlant,Gas,0.0
96,GasCHPPlant,Gas,0.0
97,GasCHPPlant,Gas,0.0
98,GasCHPPlant,Gas,0.0
99,GasCHPPlant,Gas,0.0
100,GasCHPPlant,Gas,0.0
101,GasCHPPlant,Gas,0.0
102,GasCHPPlant,Gas,0.0
103,GasCHPPlant,Gas,0.0
104,GasCHPPlant,Gas,0.0
105,GasCHPPlant,Gas,0.0
106,GasCHPPlant,Gas,0.0
107,GasCHPPlant,Gas,0.0
108,GasCHPPlant,Gas,0.0
109,GasCHPPlant,Gas,0.0
110,GasCHPPlant,Gas,0.0
111,GasCHPPlant,Gas,0.0
112,GasCHPPlant,Gas,0.0
113,GasCHPPlant,Gas,0.0
114,GasCHPPlant,Gas,0.0
115,GasCHPPlant,Gas,0.0
116,GasCHPPlant,Gas,0.0
117,GasCHPPlant,Gas,0.0
118,GasCHPPlant,Gas,0.0
119,GasCHPPlant,Gas,0.0
120,GasCHPPlant,Gas,0.0
1,Power2Gas,Gas,0.0
2,Power2Gas,Gas,0.0
3,Power2Gas,Gas,0.0
4,Power2Gas,Gas,0.0
5,Power2Gas,Gas,0.0
6,Power2Gas,Gas,0.0
7,Power2Gas,Gas,0.0
8,Power2Gas,Gas,0.0
9,Power2Gas,Gas,0.0
10,Power2Gas,Gas,0.0
11,Power2Gas,Gas,0.0
12,Power2Gas,Gas,0.0
13,Power2Gas,Gas,0.0
14,Power2Gas,Gas,0.0
15,Power2Gas,Gas,0.0
16,Power2Gas,Gas,0.0
17,Power2Gas,Gas,0.0
18,Power2Gas,Gas,0.0
19,Power2Gas,Gas,0.0
20,Power2Gas,Gas,0.0
21,Power2Gas,Gas,0.0
22,Power2Gas,Gas,0.0
23,Power2Gas,Gas,0.0
24,Power2Gas,Gas,0.0
25,Power2Gas,Gas,0.0
26,Power2Gas,Gas,0.0
27,Power2Gas,Gas,0.0
28,Power2Gas,Gas,0.0
29,Power2Gas,Gas,0.0
30,Power2Gas,Gas,0.0
31,Power2Gas,Gas,0.0
32,Power2Gas,Gas,0.0
33,Power2Gas,Gas,0.0
34,Power2Gas,Gas,0.0
35,Power2Gas,Gas,0.0
36,Power2Gas,Gas,0.0
37,Power2Gas,Gas,0.0
38,Power2Gas,Gas,0.0
39,Power2Gas,Gas,0.0
40,Power2Gas,Gas,0.0
41,Power2Gas,Gas,0.0
42,Power2Gas,Gas,0.0
43,Power2Gas,Gas,0.0
44,Power2Gas,Gas,0.0
45,Power2Gas,Gas,0.0
46,Power2Gas,Gas,0.0
47,Power2Gas,Gas,0.0
48,Power2Gas,Gas,0.0
49,Power2Gas,Gas,0.0
50,Power2Gas,Gas,0.0
51,Power2Gas,Gas,0.0
52,Power2Gas,Gas,0.0
53,Power2Gas,Gas,0.0
54,Power2Gas,Gas,0.0
55,Power2Gas,Gas,0.0
56,Power2Gas,Gas,0.0
57,Power2Gas,Gas,0.0
58,Power2Gas,Gas,0.0
59,Power2Gas,Gas,0.0
60,Power2Gas,Gas,0.0
61,Power2Gas,Gas,0.0
62,Power2Gas,Gas,0.0
63,Power2Gas,Gas,0.0
64,Power2Gas,Gas,0.0
65,Power2Gas,Gas,0.0
66,Power2Gas,Gas,0.0
67,Power2Gas,Gas,0.0
68,Power2Gas,Gas,0.0
69,Power2Gas,Gas,0.0
70,Power2Gas,Gas,0.0
71,Power2Gas,Gas,0.0
72,Power2Gas,Gas,0.0
73,Power2Gas,Gas,0.0
74,Power2Gas,Gas,0.0
75,Power2Gas,Gas,0.0
76,Power2Gas,Gas,0.0
77,Power2Gas,Gas,0.0
78,Power2Gas,Gas,0.0
79,Power2Gas,Gas,0.0
80,Power2Gas,Gas,0.0
81,Power2Gas,Gas,0.0
82,Power2Gas,Gas,0.0
83,Power2Gas,Gas,0.0
84,Power2Gas,Gas,0.0
85,Power2Gas,Gas,0.0
86,Power2Gas,Gas,0.0
87,Power2Gas,Gas,0.0
88,Power2Gas,Gas,0.0
89,Power2Gas,Gas,0.0
90,Power2Gas,Gas,0.0
91,Power2Gas,Gas,0.0
92,Power2Gas,Gas,0.0
93,Power2Gas,Gas,0.0
94,Power2Gas,Gas,0.0
95,Power2Gas,Gas,0.0
96,Power2Gas,Gas,0.0
97,Power2Gas,Gas,0.0
98,Power2Gas,Gas,0.0
99,Power2Gas,Gas,0.0
100,Power2Gas,Gas,0.0
101,Power2Gas,Gas,0.0
102,Power2Gas,Gas,0.0
103,Power2Gas,Gas,0.0
104,Power2Gas,Gas,0.0
105,Power2Gas,Gas,0.0
106,Power2Gas,Gas,0.0
107,Power2Gas,Gas,0.0
108,Power2Gas,Gas,0.0
109,Power2Gas,Gas,0.0
110,Power2Gas,Gas,0.0
111,Power2Gas,Gas,0.0
112,Power2Gas,Gas,0.0
113,Power2Gas,Gas,0.0
114,Power2Gas,Gas,0.0
115,Power2Gas,Gas,0.0
116,Power2Gas,Gas,0.0
117,Power2Gas,Gas,0.0
118,Power2Gas,Gas,0.0
119,Power2Gas,Gas,0.0
120,Power2Gas,Gas,0.0
1,H2Car,Gas,0.0
2,H2Car,Gas,0.0
3,H2Car,Gas,0.0
4,H2Car,Gas,0.0
5,H2Car,Gas,0.0
6,H2Car,Gas,0.0
7,H2Car,Gas,0.0
8,H2Car,Gas,0.0
9,H2Car,Gas,0.0
10,H2Car,Gas,0.0
11,H2Car,Gas,0.0
12,H2Car,Gas,0.0
13,H2Car,Gas,0.0
14,H2Car,Gas,0.0
15,H2Car,Gas,0.0
16,H2Car,Gas,0.0
17,H2Car,Gas,0.0
18,H2Car,Gas,0.0
19,H2Car,Gas,0.0
20,H2Car,Gas,0.0
21,H2Car,Gas,0.0
22,H2Car,Gas,0.0
23,H2Car,Gas,0.0
24,H2Car,Gas,0.0
25,H2Car,Gas,0.0
26,H2Car,Gas,0.0
27,H2Car,Gas,0.0
28,H2Car,Gas,0.0
29,H2Car,Gas,0.0
30,H2Car,Gas,0.0
31,H2Car,Gas,0.0
32,H2Car,Gas,0.0
33,H2Car,Gas,0.0
34,H2Car,Gas,0.0
35,H2Car,Gas,0.0
36,H2Car,Gas,0.0
37,H2Car,Gas,0.0
38,H2Car,Gas,0.0
39,H2Car,Gas,0.0
40,H2Car,Gas,0.0
41,H2Car,Gas,0.0
42,H2Car,Gas,0.0
43,H2Car,Gas,0.0
44,H2Car,Gas,0.0
45,H2Car,Gas,0.0
46,H2Car,Gas,0.0
47,H2Car,Gas,0.0
48,H2Car,Gas,0.0
49,H2Car,Gas,0.0
50,H2Car,Gas,0.0
51,H2Car,Gas,0.0
52,H2Car,Gas,0.0
53,H2Car,Gas,0.0
54,H2Car,Gas,0.0
55,H2Car,Gas,0.0
56,H2Car,Gas,0.0
57,H2Car,Gas,0.0
58,H2Car,Gas,0.0
59,H2Car,Gas,0.0
60,H2Car,Gas,0.0
61,H2Car,Gas,0.0
62,H2Car,Gas,0.0
63,H2Car,Gas,0.0
64,H2Car,Gas,0.0
65,H2Car,Gas,0.0
66,H2Car,Gas,0.0
67,H2Car,Gas,0.0
68,H2Car,Gas,0.0
69,H2Car,Gas,0.0
70,H2Car,Gas,0.0
71,H2Car,Gas,0.0
72,H2Car,Gas,0.0
73,H2Car,Gas,0.0
74,H2Car,Gas,0.0
75,H2Car,Gas,0.0
76,H2Car,Gas,0.0
77,H2Car,Gas,0.0
78,H2Car,Gas,0.0
79,H2Car,Gas,0.0
80,H2Car,Gas,0.0
81,H2Car,Gas,0.0
82,H2Car,Gas,0.0
83,H2Car,Gas,0.0
84,H2Car,Gas,0.0
85,H2Car,Gas,0.0
86,H2Car,Gas,0.0
87,H2Car,Gas,0.0
88,H2Car,Gas,0.0
89,H2Car,Gas,0.0
90,H2Car,Gas,0.0
91,H2Car,Gas,0.0
92,H2Car,Gas,0.0
93,H2Car,Gas,0.0
94,H2Car,Gas,0.0
95,H2Car,Gas,0.0
96,H2Car,Gas,0.0
97,H2Car,Gas,0.0
98,H2Car,Gas,0.0
99,H2Car,Gas,0.0
100,H2Car,Gas,0.0
101,H2Car,Gas,0.0
102,H2Car,Gas,0.0
103,H2Car,Gas,0.0
104,H2Car,Gas,0.0
105,H2Car,Gas,0.0
106,H2Car,Gas,0.0
107,H2Car,Gas,0.0
108,H2Car,Gas,0.0
109,H2Car,Gas,0.0
110,H2Car,Gas,0.0
111,H2Car,Gas,0.0
112,H2Car,Gas,0.0
113,H2Car,Gas,0.0
114,H2Car,Gas,0.0
115,H2Car,Gas,0.0
116,H2Car,Gas,0.0
117,H2Car,Gas,0.0
118,H2Car,Gas,0.0
119,H2Car,Gas,0.0
120,H2Car,Gas,0.0
1,BEV,Gas,0.0
2,BEV,Gas,0.0
3,BEV,Gas,0.0
4,BEV,Gas,0.0
5,BEV,Gas,0.0
6,BEV,Gas,0.0
7,BEV,Gas,0.0
8,BEV,Gas,0.0
9,BEV,Gas,0.0
10,BEV,Gas,0.0
11,BEV,Gas,0.0
12,BEV,Gas,0.0
13,BEV,Gas,0.0
14,BEV,Gas,0.0
15,BEV,Gas,0.0
16,BEV,Gas,0.0
17,BEV,Gas,0.0
18,BEV,Gas,0.0
19,BEV,Gas,0.0
20,BEV,Gas,0.0
21,BEV,Gas,0.0
22,BEV,Gas,0.0
23,BEV,Gas,0.0
24,BEV,Gas,0.0
25,BEV,Gas,0.0
26,BEV,Gas,0.0
27,BEV,Gas,0.0
28,BEV,Gas,0.0
29,BEV,Gas,0.0
30,BEV,Gas,0.0
31,BEV,Gas,0.0
32,BEV,Gas,0.0
33,BEV,Gas,0.0
34,BEV,Gas,0.0
35,BEV,Gas,0.0
36,BEV,Gas,0.0
37,BEV,Gas,0.0
38,BEV,Gas,0.0
39,BEV,Gas,0.0
40,BEV,Gas,0.0
41,BEV,Gas,0.0
42,BEV,Gas,0.0
43,BEV,Gas,0.0
44,BEV,Gas,0.0
45,BEV,Gas,0.0
46,BEV,Gas,0.0
47,BEV,Gas,0.0
48,BEV,Gas,0.0
49,BEV,Gas,0.0
50,BEV,Gas,0.0
51,BEV,Gas,0.0
52,BEV,Gas,0.0
53,BEV,Gas,0.0
54,BEV,Gas,0.0
55,BEV,Gas,0.0
56,BEV,Gas,0.0
57,BEV,Gas,0.0
58,BEV,Gas,0.0
59,BEV,Gas,0.0
60,BEV,Gas,0.0
61,BEV,Gas,0.0
62,BEV,Gas,0.0
63,BEV,Gas,0.0
64,BEV,Gas,0.0
65,BEV,Gas,0.0
66,BEV,Gas,0.0
67,BEV,Gas,0.0
68,BEV,Gas,0.0
69,BEV,Gas,0.0
70,BEV,Gas,0.0
71,BEV,Gas,0.0
72,BEV,Gas,0.0
73,BEV,Gas,0.0
74,BEV,Gas,0.0
75,BEV,Gas,0.0
76,BEV,Gas,0.0
77,BEV,Gas,0.0
78,BEV,Gas,0.0
79,BEV,Gas,0.0
80,BEV,Gas,0.0
81,BEV,Gas,0.0
82,BEV,Gas,0.0
83,BEV,Gas,0.0
84,BEV,Gas,0.0
85,BEV,Gas,0.0
86,BEV,Gas,0.0
87,BEV,Gas,0.0
88,BEV,Gas,0.0
89,BEV,Gas,0.0
90,BEV,Gas,0.0
91,BEV,Gas,0.0
92,BEV,Gas,0.0
93,BEV,Gas,0.0
94,BEV,Gas,0.0
95,BEV,Gas,0.0
96,BEV,Gas,0.0
97,BEV,Gas,0.0
98,BEV,Gas,0.0
99,BEV,Gas,0.0
100,BEV,Gas,0.0
101,BEV,Gas,0.0
102,BEV,Gas,0.0
103,BEV,Gas,0.0
